,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
22,Champagne#EYE,eu,Immortal 2,107.0,5220.0,345.0,193.0,107.0,146.9,1.21,32.4,54.4,105.0,72.0,23.0,3183.0,2632.0,554.0,220.5,1.42,0.8,420.0,142.0,5.0,50.8,Iso,36.0,67.0,62.7,1.35,166.1,249.0,39.0,Haven,72.0,Reyna,18.0,35.0,42.9,1.14,139.0,209.4,12.0,Split,56.0,Chamber,20.0,35.0,48.6,1.13,130.6,199.2,12.0,Bind,67.0,Duelist,56.7,72.54,1.47,"2,156 / 1,705 / 351",Initiator,42.9,9.12,1.32,333 / 308 / 73,Controller,62.5,5.3,1.45,121 / 121 / 55,Sentinel,51.4,19.18,1.3,573 / 498 / 75,Vandal,Assault Rifles,46.0,52.0,3.0,2113.0,Ghost,Sidearms,45.0,53.0,2.0,256.0,Operator,Sniper Rifles,8.0,90.0,2.0,212.0,Split,65.4,17.9,Haven,63.0,17.1,Lotus,59.1,13.9,Bind,51.9,14.13,Abyss,50.0,15.15,Pearl,48.4,15.16,Fracture,46.7,14.15
23,gamdom#slots,eu,Immortal 1,23.0,10812.0,204.0,146.0,82.0,137.6,0.96,33.8,45.9,67.0,71.1,6.0,2329.0,2427.0,775.0,207.8,1.28,0.7,289.0,94.0,1.0,49.2,Sova,19.0,36.0,55.6,1.0,140.2,203.9,5.0,Abyss,56.0,Tejo,10.0,20.0,20.0,0.81,119.0,178.3,20.0,Split,25.0,Reyna,9.1,16.0,56.2,1.19,165.2,252.3,16.0,Fracture,83.0,Sentinel,57.1,4.3,1.09,112 / 116 / 14,Controller,50.0,7.6,1.4,252 / 270 / 125,Initiator,43.4,33.41,1.31,"1,106 / 1,184 / 450",Duelist,46.9,23.24,1.22,859 / 857 / 186,Vandal,Assault Rifles,50.0,47.0,3.0,1131.0,Phantom,Assault Rifles,47.0,51.0,3.0,428.0,Sheriff,Sidearms,61.0,37.0,2.0,190.0,Bind,52.6,10.7,Abyss,52.6,10.8,Haven,52.4,11.9,Split,50.0,11.11,Fracture,42.9,9.12,Lotus,36.8,7.12,Pearl,36.0,9.15
24,sweezyy#gldx,eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jawexs#FSM,eu,Immortal 1,1.0,,452.0,181.0,95.0,136.2,0.94,25.2,48.1,87.0,71.0,8.0,2719.0,2900.0,1147.0,208.2,1.33,0.7,313.0,124.0,5.0,49.1,Omen,15.0,32.0,46.9,1.05,151.5,230.7,5.0,Haven,45.0,Chamber,15.0,27.0,44.4,0.99,134.1,209.2,7.0,Pearl,43.0,Clove,13.0,25.0,64.0,0.97,154.3,240.7,4.0,Lotus,69.0,Controller,50.0,34.33,1.49,"1,077 / 1,086 / 545",Duelist,47.6,10.11,1.0,270 / 349 / 78,Sentinel,48.3,28.3,1.31,927 / 910 / 266,Initiator,44.1,15.19,1.27,445 / 555 / 258,Vandal,Assault Rifles,39.0,58.0,4.0,1710.0,Ghost,Sidearms,35.0,62.0,3.0,210.0,Sheriff,Sidearms,44.0,54.0,2.0,172.0,Lotus,64.3,18.1,Fracture,51.7,15.13,Abyss,50.0,10.1,Split,48.0,12.13,Bind,44.4,12.15,Pearl,40.9,9.13,Haven,36.7,11.19
26,MateMax#Math,eu,Immortal 1,47.0,8585.0,136.0,306.0,169.0,152.0,1.09,28.1,53.9,165.0,71.6,11.0,5219.0,4777.0,1483.0,231.0,1.4,0.8,700.0,231.0,10.0,50.6,Jett,20.0,36.0,61.1,1.14,162.0,248.8,18.0,Pearl,70.0,Viper,15.0,26.0,46.2,1.21,159.2,240.2,27.0,Split,75.0,Clove,14.0,26.0,38.5,0.99,159.2,244.3,10.0,Split,60.0,Controller,41.9,26.36,1.49,"1,110 / 1,013 / 396",Sentinel,60.6,43.28,1.37,"1,161 / 1,048 / 278",Duelist,54.5,54.44,1.34,"1,722 / 1,561 / 367",Initiator,56.8,42.31,1.44,"1,226 / 1,155 / 442",Vandal,Assault Rifles,40.0,57.0,3.0,2135.0,Phantom,Assault Rifles,34.0,61.0,5.0,1206.0,Sheriff,Sidearms,58.0,41.0,1.0,321.0,Fracture,61.0,25.16,Abyss,57.4,27.19,Split,57.1,24.18,Pearl,56.2,27.21,Lotus,52.3,23.21,Haven,48.9,23.24,Bind,43.2,16.2
27,Renji#hats,eu,Immortal 2,103.0,5407.0,375.0,68.0,37.0,137.5,1.02,27.0,48.5,33.0,72.6,5.0,1044.0,1019.0,362.0,205.8,1.38,0.7,115.0,50.0,1.0,49.9,Killjoy,7.5,14.0,42.9,1.28,156.7,229.8,32.0,Fracture,63.0,Jett,6.3,11.0,72.7,1.23,162.4,250.8,25.0,Haven,67.0,Cypher,6.4,11.0,45.5,0.88,115.6,169.6,13.0,Split,60.0,Initiator,60.0,3.2,1.39,59 / 66 / 33,Duelist,52.9,9.8,1.39,303 / 269 / 70,Sentinel,48.1,13.14,1.35,414 / 378 / 98,Controller,42.1,8.11,1.4,268 / 306 / 161,Vandal,Assault Rifles,37.0,61.0,3.0,539.0,Phantom,Assault Rifles,34.0,64.0,1.0,141.0,Sheriff,Sidearms,65.0,35.0,0.0,88.0,Abyss,63.6,7.4,Split,57.1,4.3,Fracture,54.5,6.5,Lotus,50.0,3.3,Bind,41.7,5.7,Pearl,40.0,4.6,Haven,36.4,4.7
28,overdose#1351,eu,Immortal 1,77.0,6610.0,339.0,74.0,42.0,141.7,1.04,31.6,56.8,42.0,71.3,7.0,1151.0,1108.0,339.0,209.3,1.34,0.7,166.0,61.0,0.0,52.8,Jett,16.0,29.0,55.2,1.07,150.5,221.7,11.0,Fracture,60.0,Chamber,3.3,6.0,33.3,0.92,126.9,185.3,10.0,Fracture,50.0,Cypher,2.9,5.0,80.0,1.31,145.9,219.6,29.0,Split,67.0,Sentinel,57.1,8.6,1.23,211 / 211 / 48,Duelist,60.0,24.15,1.35,663 / 605 / 152,Controller,25.0,2.5,1.44,132 / 138 / 67,Initiator,66.7,8.4,1.41,145 / 154 / 72,Vandal,Assault Rifles,42.0,54.0,4.0,668.0,Sheriff,Sidearms,62.0,37.0,1.0,123.0,Ghost,Sidearms,53.0,46.0,2.0,77.0,Haven,77.8,7.2,Bind,70.0,7.2,Fracture,60.0,9.6,Split,54.5,6.5,Abyss,54.5,6.5,Pearl,50.0,4.4,Lotus,30.0,3.6
29,candyfluffpixie#girlz,eu,Immortal 1,37.0,9413.0,87.0,120.0,67.0,126.9,0.93,22.7,48.3,58.0,71.2,6.0,1619.0,1747.0,789.0,187.8,1.38,0.6,180.0,77.0,2.0,50.3,Sage,28.0,49.0,53.1,1.06,130.4,194.9,3.0,Split,71.0,Clove,14.0,27.0,48.1,0.81,131.0,190.3,17.0,Abyss,63.0,Fade,6.2,11.0,36.4,0.8,117.9,178.2,10.0,Pearl,44.0,Initiator,50.0,11.11,1.47,269 / 303 / 176,Duelist,50.0,6.6,1.2,149 / 181 / 69,Sentinel,48.3,28.27,1.46,834 / 813 / 352,Controller,46.4,13.15,1.24,367 / 450 / 192,Vandal,Assault Rifles,38.0,54.0,8.0,514.0,Phantom,Assault Rifles,33.0,54.0,13.0,250.0,Guardian,Assault Rifles,35.0,61.0,4.0,243.0,Split,70.6,12.4,Bind,52.9,9.8,Pearl,52.4,11.1,Abyss,50.0,8.8,Fracture,45.0,9.1,Haven,35.7,5.9,Lotus,26.7,4.1
30,PuNiShEr#goofy,eu,Immortal 1,31.0,10052.0,156.0,99.0,51.0,122.1,0.86,25.8,58.6,58.0,73.4,13.0,1271.0,1474.0,693.0,182.8,1.33,0.6,151.0,69.0,1.0,53.1,Reyna,11.0,22.0,63.6,0.99,138.7,211.7,3.0,Haven,60.0,Fade,11.0,21.0,47.6,0.76,108.4,163.5,23.0,Pearl,46.0,Breach,8.6,16.0,56.2,0.78,110.7,163.6,17.0,Split,50.0,Sentinel,71.4,5.2,1.2,72 / 92 / 38,Initiator,50.0,21.21,1.36,470 / 624 / 378,Duelist,63.8,30.15,1.3,684 / 712 / 243,Controller,66.7,2.1,1.72,45 / 46 / 34,Vandal,Assault Rifles,45.0,51.0,4.0,794.0,Sheriff,Sidearms,57.0,40.0,3.0,153.0,Stinger,SMGs,21.0,71.0,8.0,53.0,Bind,85.7,12.2,Lotus,66.7,10.4,Abyss,62.5,10.6,Haven,53.8,7.6,Split,50.0,6.5,Fracture,46.2,6.7,Pearl,43.8,7.9
31,FlowerZ#3048,eu,Immortal 2,142.0,4023.0,201.0,66.0,38.0,171.2,1.48,29.6,50.0,33.0,76.3,50.0,1319.0,893.0,344.0,261.6,1.86,0.9,132.0,55.0,2.0,50.6,Omen,7.4,12.0,50.0,1.49,167.0,257.1,51.0,Haven,50.0,Chamber,5.5,9.0,44.4,1.54,166.3,255.3,51.0,Split,50.0,Brimstone,4.4,8.0,87.5,1.84,189.5,281.4,85.0,Pearl,100.0,Duelist,41.7,10.14,1.68,504 / 352 / 88,Initiator,37.5,3.5,1.73,156 / 116 / 45,Sentinel,50.0,7.7,1.78,251 / 171 / 53,Controller,65.0,13.7,2.23,408 / 254 / 158,Vandal,Assault Rifles,41.0,57.0,2.0,526.0,Phantom,Assault Rifles,41.0,55.0,4.0,344.0,Ghost,Sidearms,48.0,49.0,3.0,89.0,Pearl,77.8,7.2,Split,66.7,6.3,Abyss,50.0,3.3,Fracture,45.5,5.6,Lotus,41.7,5.7,Haven,40.0,4.6,Bind,33.3,3.6
32,south side#1510,eu,Immortal 3,200.0,2884.0,393.0,115.0,64.0,156.3,1.03,38.9,56.5,65.0,72.9,5.0,2028.0,1977.0,725.0,235.4,1.39,0.8,221.0,96.0,3.0,52.6,Clove,48.0,86.0,58.1,1.03,160.0,243.9,5.0,Abyss,69.0,Killjoy,4.8,10.0,80.0,1.23,169.5,238.2,40.0,Haven,100.0,Vyse,4.0,6.0,50.0,0.97,136.2,194.9,7.0,Lotus,67.0,Sentinel,52.0,13.12,1.25,393 / 388 / 91,Controller,58.1,50.35,1.44,"1,576 / 1,526 / 616",Initiator,50.0,1.1,1.17,21 / 29 / 13,Duelist,50.0,1.1,1.26,38 / 34 / 5,Vandal,Assault Rifles,53.0,44.0,3.0,1053.0,Phantom,Assault Rifles,47.0,49.0,4.0,428.0,Ghost,Sidearms,53.0,46.0,1.0,180.0,Abyss,66.7,10.5,Lotus,60.0,12.8,Pearl,60.0,9.6,Haven,56.2,9.7,Split,52.4,11.9,Fracture,50.0,6.6,Bind,50.0,8.8
33,iFKZ7#9442,eu,Immortal 1,76.0,6661.0,425.0,147.0,82.0,135.4,0.96,26.0,53.1,78.0,70.6,2.0,2196.0,2283.0,784.0,202.2,1.31,0.7,309.0,124.0,4.0,51.4,Jett,17.0,32.0,56.2,1.02,142.8,210.9,10.0,Pearl,63.0,Reyna,14.0,26.0,46.2,1.05,150.0,226.2,6.0,Haven,50.0,Raze,5.6,10.0,30.0,0.98,142.6,220.1,0.0,Lotus,33.0,Duelist,47.3,35.37,1.27,"1,163 / 1,142 / 284",Sentinel,60.9,14.8,1.31,362 / 354 / 103,Initiator,60.7,17.1,1.41,403 / 424 / 194,Controller,54.5,12.1,1.3,268 / 363 / 203,Vandal,Assault Rifles,39.0,58.0,3.0,1192.0,Sheriff,Sidearms,62.0,37.0,0.0,189.0,Phantom,Assault Rifles,38.0,60.0,2.0,144.0,Pearl,73.3,11.3,Fracture,60.7,17.11,Abyss,52.2,12.1,Split,52.2,12.1,Haven,52.2,12.11,Bind,42.9,6.8,Lotus,38.1,8.12
34,robloxpro#BOO,eu,Immortal 1,53.0,8112.0,89.0,143.0,77.0,135.3,0.99,20.2,63.6,91.0,66.5,17.0,2392.0,2410.0,552.0,227.4,1.22,0.8,518.0,117.0,7.0,53.5,Neon,70.0,131.0,67.2,1.02,138.2,233.4,14.0,Lotus,76.0,Cypher,3.8,7.0,28.6,0.66,91.5,142.6,51.0,Haven,33.0,Phoenix,1.7,3.0,33.3,0.83,121.7,191.6,44.0,Pearl,100.0,Duelist,65.9,89.46,1.24,"2,302 / 2,278 / 516",Sentinel,25.0,2.5,0.95,90 / 132 / 36,,,,,,,,,,,Vandal,Assault Rifles,48.0,48.0,3.0,812.0,Judge,Shotguns,17.0,78.0,5.0,691.0,Bucky,Shotguns,17.0,78.0,5.0,251.0,Fracture,75.0,15.5,Pearl,73.1,19.7,Lotus,72.7,16.6,Bind,62.5,10.6,Haven,54.5,12.9,Abyss,52.9,9.8,Split,50.0,10.1
35,XXXTENBACKSHOTS#RIP,eu,Immortal 1,32.0,9976.0,393.0,169.0,96.0,161.7,1.23,30.8,59.2,100.0,76.0,17.0,3153.0,2560.0,1102.0,243.3,1.66,0.9,272.0,128.0,10.0,52.3,Phoenix,38.0,66.0,60.6,1.35,176.7,262.6,18.0,Pearl,70.0,Clove,18.0,32.0,68.8,1.19,164.8,251.8,19.0,Lotus,80.0,Breach,11.0,20.0,50.0,1.08,140.6,214.3,5.0,Split,63.0,Initiator,51.8,29.25,1.65,954 / 829 / 410,Controller,67.4,29.14,1.67,793 / 660 / 307,Sentinel,66.7,2.1,1.03,54 / 61 / 9,Duelist,59.7,40.26,1.71,"1,352 / 1,010 / 376",Vandal,Assault Rifles,41.0,54.0,4.0,1990.0,Phantom,Assault Rifles,34.0,61.0,5.0,398.0,Sheriff,Sidearms,52.0,47.0,2.0,377.0,Pearl,77.3,17.4,Lotus,65.4,17.9,Bind,65.2,15.7,Split,57.7,15.11,Abyss,52.4,11.1,Fracture,50.0,13.13,Haven,48.0,12.12
36,Tic#top1,eu,Immortal 1,1.0,,230.0,136.0,74.0,150.3,1.07,25.9,44.1,60.0,71.3,11.0,2236.0,2080.0,736.0,228.4,1.43,0.8,321.0,93.0,3.0,48.6,Jett,12.0,23.0,56.5,1.12,157.0,239.2,19.0,Abyss,50.0,Cypher,8.3,15.0,66.7,1.24,145.0,219.2,18.0,Lotus,67.0,Reyna,5.9,11.0,36.4,0.99,149.0,224.1,3.0,Abyss,50.0,Sentinel,58.1,25.18,1.51,715 / 615 / 216,Initiator,26.1,6.17,1.5,377 / 353 / 152,Duelist,39.6,21.31,1.3,868 / 833 / 216,Controller,47.1,8.9,1.53,276 / 279 / 152,Vandal,Assault Rifles,40.0,56.0,4.0,1188.0,Sheriff,Sidearms,47.0,52.0,2.0,309.0,Ghost,Sidearms,50.0,48.0,2.0,114.0,Pearl,55.0,11.9,Fracture,50.0,9.8,Split,45.5,10.12,Haven,45.0,9.11,Lotus,42.9,9.12,Bind,37.5,6.1,Abyss,31.6,6.13
37,StealthByte#2211,eu,Immortal 2,162.0,3513.0,658.0,131.0,72.0,155.6,1.15,42.4,59.5,78.0,70.9,17.0,2359.0,2051.0,482.0,238.5,1.39,0.9,384.0,119.0,5.0,52.6,Yoru,34.0,62.0,61.3,1.16,152.9,236.3,16.0,Pearl,90.0,Chamber,14.0,27.0,51.9,1.08,150.5,228.7,8.0,Haven,50.0,Iso,8.9,16.0,75.0,1.16,164.1,246.1,25.0,Abyss,100.0,Initiator,25.0,1.3,1.17,68 / 69 / 13,Duelist,62.5,50.3,1.38,"1,442 / 1,259 / 290",Sentinel,54.1,20.17,1.34,656 / 574 / 116,Controller,70.0,7.3,1.72,193 / 149 / 63,Vandal,Assault Rifles,56.0,41.0,3.0,1348.0,Sheriff,Sidearms,76.0,23.0,1.0,549.0,Phantom,Assault Rifles,42.0,53.0,6.0,188.0,Abyss,87.5,14.2,Pearl,68.4,13.6,Bind,68.4,13.6,Split,60.9,14.9,Fracture,57.1,8.6,Lotus,41.2,7.1,Haven,39.1,9.14
38,INSANITY#MANIA,eu,Immortal 1,1.0,,355.0,143.0,75.0,163.4,1.19,34.7,51.7,74.0,73.9,19.0,2542.0,2145.0,843.0,249.9,1.58,0.9,363.0,129.0,7.0,50.8,Tejo,9.5,20.0,60.0,1.17,162.4,243.1,25.0,Fracture,88.0,Phoenix,9.0,16.0,75.0,1.46,188.1,285.1,26.0,Pearl,80.0,Raze,8.3,15.0,53.3,1.16,175.6,268.7,27.0,Split,57.0,Sentinel,42.9,6.8,1.4,250 / 226 / 67,Duelist,56.9,33.24,1.54,"1,142 / 907 / 258",Controller,41.7,10.14,1.62,424 / 367 / 169,Initiator,53.2,25.21,1.67,726 / 645 / 349,Vandal,Assault Rifles,49.0,48.0,3.0,1449.0,Phantom,Assault Rifles,42.0,55.0,3.0,324.0,Ghost,Sidearms,54.0,43.0,2.0,199.0,Fracture,65.0,13.7,Pearl,63.2,12.6,Abyss,52.6,10.8,Bind,50.0,10.1,Haven,50.0,11.11,Lotus,42.1,8.11,Split,41.7,10.14
39,топ 1 лоутаба#9126,eu,Immortal 2,117.0,4751.0,57.0,124.0,73.0,162.5,1.22,32.7,66.1,82.0,72.9,25.0,2410.0,1973.0,515.0,249.0,1.48,0.9,336.0,126.0,3.0,54.8,Jett,17.0,29.0,65.5,1.29,172.4,264.5,35.0,Bind,100.0,Reyna,12.0,22.0,59.1,1.23,164.3,251.5,25.0,Pearl,80.0,Clove,11.0,20.0,65.0,1.05,158.2,246.0,4.0,Bind,100.0,Sentinel,55.0,11.9,1.39,361 / 302 / 59,Duelist,67.2,43.19,1.49,"1,288 / 1,021 / 238",Initiator,70.6,12.5,1.67,319 / 241 / 84,Controller,69.6,16.6,1.41,442 / 409 / 134,Vandal,Assault Rifles,48.0,47.0,6.0,1381.0,Sheriff,Sidearms,53.0,44.0,3.0,227.0,Ghost,Sidearms,41.0,55.0,4.0,174.0,Bind,82.4,14.3,Abyss,77.8,14.3,Haven,68.4,13.6,Pearl,66.7,12.6,Lotus,64.7,11.5,Split,52.9,9.8,Fracture,50.0,9.8
40,Exothy#2006,eu,Immortal 2,161.0,3524.0,559.0,189.0,102.0,145.0,1.0,30.9,48.1,91.0,70.2,0.0,3182.0,3183.0,860.0,221.5,1.27,0.8,588.0,141.0,4.0,50.8,Jett,44.0,82.0,47.6,1.05,149.9,233.0,6.0,Haven,80.0,Raze,9.0,18.0,44.4,0.93,145.0,219.3,4.0,Bind,67.0,Reyna,7.3,14.0,71.4,1.18,154.7,233.7,13.0,Haven,100.0,Controller,46.7,7.7,1.31,251 / 289 / 127,Duelist,50.0,65.61,1.26,"2,254 / 2,174 / 480",Initiator,47.6,10.11,1.33,308 / 335 / 138,Sentinel,39.1,9.13,1.26,369 / 385 / 115,Vandal,Assault Rifles,48.0,49.0,3.0,1857.0,Sheriff,Sidearms,54.0,44.0,2.0,220.0,Guardian,Assault Rifles,41.0,58.0,1.0,180.0,Haven,68.0,17.7,Split,50.0,12.1,Abyss,48.4,15.15,Pearl,46.2,12.13,Lotus,44.4,12.15,Fracture,41.9,13.17,Bind,40.0,10.15
41,forest#grn,eu,Ascendant 2,2.0,,199.0,153.0,84.0,124.2,0.99,51.5,47.1,72.0,69.9,1.0,2136.0,2168.0,598.0,182.3,1.26,0.7,170.0,112.0,4.0,48.9,Cypher,20.0,37.0,48.6,1.08,126.3,184.0,8.0,Split,42.0,Killjoy,18.0,34.0,52.9,1.05,137.1,196.1,13.0,Haven,52.0,Sova,12.0,22.0,40.9,0.9,115.1,172.6,11.0,Abyss,41.0,Sentinel,50.0,39.36,1.29,"1,150 / 1,077 / 239",Initiator,42.9,30.4,1.21,"902 / 1,015 / 328",Controller,60.0,3.2,1.51,84 / 76 / 31,,,,,,Vandal,Assault Rifles,68.0,30.0,2.0,1432.0,Ghost,Sidearms,72.0,27.0,1.0,205.0,Bulldog,Assault Rifles,62.0,35.0,3.0,158.0,Pearl,54.5,12.1,Bind,50.0,11.1,Haven,47.8,11.12,Lotus,47.6,10.11,Split,47.6,10.9,Abyss,43.5,10.13,Fracture,38.1,8.13
42,unbelievawill#will,eu,Immortal 1,20.0,11148.0,254.0,154.0,89.0,150.6,1.1,28.4,52.6,81.0,72.2,13.0,2657.0,2425.0,739.0,225.4,1.4,0.8,367.0,113.0,7.0,50.2,Chamber,40.0,70.0,50.0,1.17,152.4,229.0,19.0,Bind,64.0,Clove,18.0,31.0,54.8,1.01,158.7,239.4,5.0,Lotus,83.0,Deadlock,15.0,27.0,59.3,1.2,157.1,232.2,28.0,Split,60.0,Controller,52.9,18.14,1.45,614 / 621 / 286,Sentinel,53.0,53.46,1.39,"1,760 / 1,498 / 322",Duelist,40.0,2.2,1.35,94 / 88 / 25,Initiator,53.3,8.7,1.35,189 / 218 / 106,Vandal,Assault Rifles,42.0,55.0,3.0,1534.0,Phantom,Assault Rifles,34.0,62.0,4.0,233.0,Sheriff,Sidearms,57.0,41.0,2.0,139.0,Lotus,60.9,14.9,Bind,59.1,13.8,Split,57.1,12.8,Abyss,52.4,11.1,Haven,50.0,12.11,Pearl,45.8,11.13,Fracture,42.1,8.1
43,nitix#1838,eu,Immortal 1,44.0,8831.0,166.0,100.0,59.0,153.7,1.06,23.3,61.0,61.0,70.5,4.0,1736.0,1634.0,513.0,234.9,1.38,0.8,304.0,106.0,3.0,51.2,Iso,31.0,55.0,67.3,1.1,160.4,243.2,16.0,Split,86.0,Phoenix,12.0,20.0,50.0,1.14,160.8,247.6,4.0,Bind,69.0,Chamber,4.6,7.0,71.4,1.08,138.4,211.2,1.0,Pearl,67.0,Duelist,62.7,47.27,1.38,"1,321 / 1,187 / 317",Initiator,33.3,3.6,1.23,113 / 158 / 82,Sentinel,58.3,7.5,1.37,215 / 210 / 72,Controller,100.0,4.0,1.63,87 / 79 / 42,Vandal,Assault Rifles,30.0,66.0,4.0,1174.0,Bulldog,Assault Rifles,30.0,65.0,5.0,146.0,Ghost,Sidearms,32.0,64.0,4.0,146.0,Split,85.7,12.2,Fracture,66.7,8.4,Haven,66.7,10.5,Bind,62.5,10.6,Abyss,58.3,7.5,Pearl,50.0,8.7,Lotus,40.0,6.9
44,Spuhgetea#1035,eu,Immortal 2,133.0,4251.0,270.0,46.0,26.0,141.1,1.02,26.4,45.7,21.0,71.0,1.0,761.0,743.0,254.0,214.5,1.37,0.8,101.0,31.0,0.0,49.8,Reyna,7.3,12.0,50.0,1.14,151.9,229.2,8.0,Haven,80.0,Jett,5.5,10.0,60.0,0.94,136.1,201.9,3.0,Lotus,67.0,Clove,4.2,7.0,42.9,0.96,149.5,229.3,10.0,Haven,50.0,Duelist,50.0,14.14,1.3,464 / 450 / 120,Controller,37.5,3.5,1.41,136 / 147 / 72,Sentinel,20.0,1.4,1.71,94 / 72 / 29,Initiator,60.0,3.2,1.35,67 / 74 / 33,Vandal,Assault Rifles,34.0,62.0,3.0,503.0,Sheriff,Sidearms,50.0,46.0,4.0,48.0,Ghost,Sidearms,42.0,51.0,7.0,43.0,Haven,77.8,7.2,Pearl,62.5,5.3,Lotus,50.0,3.3,Abyss,33.3,2.4,Bind,28.6,2.5,Split,25.0,1.3,Fracture,16.7,1.5
45,Ashe#Link,eu,Immortal 1,76.0,6646.0,504.0,40.0,22.0,133.5,0.98,28.4,67.5,27.0,71.1,2.0,596.0,609.0,239.0,201.9,1.37,0.7,61.0,34.0,2.0,54.3,Fade,7.0,12.0,66.7,0.96,130.6,202.2,5.0,Split,100.0,Sova,5.5,11.0,81.8,1.15,146.6,214.7,16.0,Abyss,100.0,Cypher,2.7,5.0,80.0,0.92,112.2,169.5,6.0,Pearl,100.0,Initiator,66.7,18.9,1.4,409 / 411 / 167,Duelist,60.0,3.2,1.16,72 / 75 / 15,Sentinel,83.3,5.1,1.29,87 / 89 / 28,Controller,50.0,1.1,1.68,28 / 34 / 29,Vandal,Assault Rifles,43.0,51.0,6.0,343.0,Phantom,Assault Rifles,35.0,63.0,2.0,47.0,Classic,Sidearms,39.0,60.0,1.0,35.0,Abyss,100.0,4.0,Haven,85.7,6.1,Split,83.3,5.1,Bind,75.0,3.1,Pearl,55.6,5.4,Lotus,42.9,3.4,Fracture,33.3,1.2
46,Miyamura#09 12,eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,mari0#sad,eu,Immortal 1,57.0,7828.0,438.0,158.0,88.0,160.9,1.17,37.9,58.2,92.0,73.5,22.0,2892.0,2469.0,874.0,240.6,1.53,0.8,353.0,113.0,7.0,53.0,Sage,27.0,52.0,69.2,1.23,152.7,226.7,22.0,Pearl,91.0,Jett,12.0,23.0,52.2,1.39,200.9,307.4,53.0,Fracture,75.0,Chamber,9.3,17.0,64.7,1.16,164.4,244.1,25.0,Pearl,80.0,Duelist,53.3,16.14,1.56,677 / 506 / 112,Sentinel,69.4,50.22,1.55,"1,235 / 1,019 / 345",Controller,44.8,13.15,1.43,511 / 514 / 225,Initiator,48.1,13.12,1.54,469 / 430 / 192,Vandal,Assault Rifles,50.0,48.0,3.0,1973.0,Sheriff,Sidearms,70.0,30.0,0.0,219.0,Ghost,Sidearms,56.0,43.0,2.0,150.0,Pearl,75.0,18.5,Haven,63.6,14.8,Fracture,60.9,14.9,Lotus,59.1,13.9,Split,56.0,14.1,Bind,47.6,10.1,Abyss,42.9,9.12
48,iNiizeDoBrazilll#iНизе,eu,Immortal 1,1.0,,55.0,97.0,54.0,143.1,1.1,37.9,58.8,57.0,71.8,8.0,1586.0,1436.0,449.0,214.8,1.42,0.8,221.0,84.0,0.0,53.0,Reyna,35.0,63.0,54.0,1.15,148.1,224.3,12.0,Lotus,60.0,Sage,4.8,9.0,77.8,1.11,138.3,205.5,11.0,Split,100.0,Breach,5.2,9.0,66.7,1.06,126.9,188.0,4.0,Haven,50.0,Sentinel,76.9,10.3,1.56,204 / 178 / 74,Initiator,70.0,7.3,1.58,154 / 142 / 70,Duelist,54.2,39.31,1.39,"1,208 / 1,088 / 301",Controller,50.0,1.1,0.86,20 / 28 / 4,Vandal,Assault Rifles,48.0,50.0,2.0,1053.0,Sheriff,Sidearms,65.0,35.0,1.0,208.0,Ghost,Sidearms,46.0,50.0,3.0,154.0,Pearl,69.2,9.4,Lotus,66.7,10.4,Fracture,64.7,11.6,Bind,58.3,7.5,Abyss,53.3,8.7,Split,50.0,8.7,Haven,44.4,4.5
