,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
565,N44#0206,ap,Immortal 1,61.0,6145.0,348.0,161.0,92.0,156.7,1.14,28.1,50.9,82.0,72.1,17.0,2877.0,2523.0,722.0,239.4,1.43,0.8,440.0,131.0,9.0,49.4,Jett,35.0,62.0,51.6,1.2,166.6,258.0,24.0,Haven,67.0,Clove,9.9,18.0,66.7,1.28,187.4,285.5,36.0,Pearl,80.0,Neon,8.9,16.0,50.0,1.12,148.8,239.5,4.0,Lotus,67.0,Duelist,48.5,49.49,1.4,"1,891 / 1,613 / 368",Initiator,56.3,9.7,1.32,206 / 245 / 118,Sentinel,47.6,10.1,1.29,330 / 308 / 67,Controller,60.9,14.9,1.73,450 / 357 / 169,Vandal,Assault Rifles,44.0,52.0,4.0,1638.0,Sheriff,Sidearms,52.0,46.0,1.0,252.0,Phantom,Assault Rifles,40.0,57.0,4.0,191.0,Bind,70.8,17.7,Haven,57.1,12.8,Lotus,56.5,13.8,Pearl,50.0,13.13,Split,45.8,11.13,Abyss,45.8,11.12,Fracture,26.3,5.14
566,Iron#Itsme,ap,Immortal 1,45.0,7123.0,81.0,102.0,58.0,154.3,1.08,34.3,60.8,62.0,74.2,9.0,1812.0,1671.0,547.0,231.4,1.41,0.8,165.0,68.0,3.0,52.3,Clove,34.0,62.0,59.7,1.04,156.2,234.8,2.0,Lotus,73.0,Reyna,8.9,15.0,80.0,1.46,172.4,263.4,39.0,Haven,100.0,Cypher,4.3,7.0,57.1,1.07,134.4,203.7,4.0,Split,50.0,Duelist,72.7,16.6,1.5,432 / 336 / 71,Sentinel,66.7,8.4,1.33,196 / 183 / 47,Controller,58.7,37.26,1.41,"1,105 / 1,066 / 402",Initiator,20.0,1.4,1.23,79 / 86 / 27,Vandal,Assault Rifles,45.0,52.0,3.0,1199.0,Guardian,Assault Rifles,51.0,47.0,3.0,139.0,Sheriff,Sidearms,65.0,35.0,0.0,127.0,Lotus,73.3,11.4,Abyss,66.7,10.5,Fracture,61.5,8.5,Haven,60.0,9.6,Pearl,60.0,9.6,Bind,57.1,8.6,Split,46.7,7.8
567,云别离#666,ap,Immortal 1,1.0,,250.0,255.0,136.0,148.3,0.99,24.6,50.6,129.0,72.4,4.0,4055.0,4081.0,1399.0,219.6,1.34,0.8,555.0,184.0,8.0,50.0,Clove,30.0,61.0,50.8,1.01,166.7,247.4,7.0,Lotus,58.0,Reyna,25.0,46.0,45.7,1.01,147.3,217.0,3.0,Abyss,75.0,Iso,13.0,25.0,64.0,1.1,170.8,251.3,25.0,Abyss,100.0,Sentinel,53.4,31.27,1.32,882 / 835 / 223,Initiator,55.6,15.12,1.16,331 / 427 / 164,Duelist,47.7,52.55,1.29,"1,803 / 1,787 / 505",Controller,50.8,31.29,1.5,"1,039 / 1,032 / 507",Vandal,Assault Rifles,36.0,60.0,4.0,2385.0,Guardian,Assault Rifles,46.0,53.0,1.0,392.0,Sheriff,Sidearms,46.0,52.0,2.0,346.0,Split,67.6,23.11,Abyss,56.8,21.16,Haven,55.9,19.15,Lotus,48.6,18.17,Fracture,48.6,18.19,Pearl,40.0,14.21,Bind,39.0,16.24
568,イラオイOTP#otp,ap,Immortal 1,61.0,6122.0,189.0,82.0,44.0,149.3,1.01,21.2,52.4,43.0,72.9,3.0,1305.0,1291.0,494.0,225.6,1.39,0.8,158.0,65.0,4.0,51.4,Clove,20.0,38.0,57.9,0.99,153.2,231.1,0.0,Split,83.0,Sova,2.9,6.0,83.3,1.16,142.5,209.4,12.0,Abyss,75.0,Chamber,3.9,6.0,50.0,1.32,176.4,278.8,36.0,Pearl,50.0,Sentinel,33.3,5.1,1.29,245 / 234 / 57,Duelist,50.0,8.8,1.34,270 / 251 / 67,Initiator,66.7,8.3,1.36,164 / 169 / 65,Controller,56.4,22.17,1.46,626 / 637 / 305,Vandal,Assault Rifles,32.0,63.0,5.0,811.0,Ghost,Sidearms,38.0,60.0,2.0,75.0,Phantom,Assault Rifles,31.0,62.0,7.0,58.0,Split,72.7,8.3,Fracture,63.6,7.4,Bind,57.1,8.6,Pearl,57.1,8.6,Haven,55.6,5.4,Abyss,40.0,4.6,Lotus,23.1,3.9
569,babyjaigrayray#ufo,ap,Immortal 1,59.0,6243.0,255.0,143.0,76.0,124.7,0.89,25.2,46.9,67.0,73.4,11.0,1941.0,2175.0,895.0,183.3,1.3,0.6,135.0,110.0,0.0,48.8,Clove,22.0,44.0,54.5,0.81,124.5,184.7,21.0,Haven,75.0,Gekko,10.0,20.0,40.0,1.0,122.8,180.7,3.0,Abyss,38.0,Astra,5.8,10.0,30.0,0.89,128.8,186.9,6.0,Pearl,50.0,Duelist,65.0,13.7,1.24,283 / 306 / 97,Sentinel,50.0,10.1,1.32,268 / 286 / 110,Initiator,33.3,16.31,1.32,649 / 685 / 258,Controller,50.9,28.27,1.3,741 / 898 / 430,Vandal,Assault Rifles,37.0,59.0,4.0,1257.0,Sheriff,Sidearms,55.0,43.0,2.0,137.0,Ghost,Sidearms,33.0,64.0,3.0,135.0,Haven,66.7,14.7,Bind,61.1,11.7,Lotus,52.9,9.8,Pearl,47.4,9.1,Split,37.5,9.15,Abyss,34.8,8.15,Fracture,33.3,7.13
570,tiktok iskawy#xyzrx,ap,Immortal 1,45.0,7104.0,464.0,144.0,77.0,139.9,0.96,27.6,50.7,73.0,71.7,6.0,2256.0,2351.0,959.0,216.0,1.37,0.7,326.0,108.0,7.0,49.4,Clove,29.0,53.0,54.7,0.97,149.6,233.6,9.0,Split,56.0,Tejo,12.0,23.0,34.8,0.87,134.1,199.4,12.0,Bind,50.0,Reyna,10.0,22.0,45.5,1.0,138.0,209.6,2.0,Bind,50.0,Sentinel,75.0,3.1,1.53,90 / 66 / 11,Duelist,39.4,13.2,1.21,477 / 494 / 120,Controller,55.6,35.27,1.48,"1,075 / 1,089 / 539",Initiator,50.0,22.21,1.29,614 / 702 / 289,Vandal,Assault Rifles,44.0,51.0,4.0,1354.0,Phantom,Assault Rifles,35.0,60.0,6.0,271.0,Ghost,Sidearms,38.0,58.0,4.0,142.0,Fracture,66.7,16.8,Split,59.1,13.8,Abyss,52.4,11.9,Haven,47.1,8.9,Bind,43.5,10.13,Pearl,42.1,8.11,Lotus,38.9,7.11
571,villain#Meiy,ap,Immortal 2,162.0,2647.0,391.0,137.0,78.0,161.6,1.14,25.7,58.4,80.0,76.3,18.0,2499.0,2184.0,843.0,248.0,1.53,0.9,313.0,132.0,5.0,53.0,Clove,42.0,75.0,54.7,1.1,166.2,256.2,11.0,Lotus,75.0,Iso,9.3,16.0,81.2,1.39,182.6,270.7,56.0,Bind,80.0,Jett,9.2,16.0,75.0,1.28,158.5,249.6,29.0,Abyss,100.0,Sentinel,66.7,4.2,1.76,110 / 85 / 40,Duelist,64.7,33.17,1.51,908 / 746 / 217,Controller,53.9,41.33,1.53,"1,431 / 1,297 / 556",Initiator,50.0,2.2,1.43,50 / 56 / 30,Vandal,Assault Rifles,39.0,59.0,3.0,1218.0,Phantom,Assault Rifles,35.0,60.0,5.0,488.0,Ghost,Sidearms,39.0,59.0,3.0,154.0,Pearl,80.0,16.4,Lotus,75.0,15.5,Bind,70.0,14.6,Abyss,55.6,10.7,Haven,47.1,8.9,Fracture,42.9,9.11,Split,38.1,8.12
572,Greenday#캬캬캬,ap,Immortal 2,88.0,4825.0,45.0,115.0,64.0,139.4,0.95,18.3,57.4,66.0,71.0,10.0,1812.0,1909.0,591.0,216.2,1.26,0.7,249.0,89.0,1.0,51.5,Raze,23.0,40.0,52.5,0.99,152.0,233.7,1.0,Split,63.0,Neon,8.2,15.0,66.7,0.97,133.5,222.0,18.0,Lotus,50.0,Jett,6.2,11.0,63.6,0.96,149.4,226.9,6.0,Abyss,75.0,Duelist,54.5,48.4,1.25,"1,411 / 1,478 / 438",Controller,60.0,3.2,1.48,74 / 84 / 50,Sentinel,80.0,8.2,1.36,178 / 157 / 35,Initiator,58.3,7.5,1.14,149 / 190 / 68,Vandal,Assault Rifles,39.0,56.0,5.0,763.0,Judge,Shotguns,10.0,75.0,15.0,238.0,Classic,Sidearms,30.0,66.0,4.0,102.0,Split,72.2,13.5,Pearl,64.7,11.6,Abyss,62.5,10.6,Lotus,61.5,8.5,Bind,50.0,8.8,Haven,47.1,8.9,Fracture,44.4,8.1
573,butterfly effect#xyz,ap,Immortal 1,49.0,6803.0,774.0,101.0,51.0,144.4,0.99,23.1,42.6,43.0,73.3,7.0,1578.0,1594.0,638.0,224.6,1.39,0.8,197.0,61.0,0.0,47.8,Clove,28.0,55.0,41.8,0.97,150.0,235.7,10.0,Split,47.0,Reyna,9.3,19.0,36.8,1.09,152.8,234.3,8.0,Lotus,67.0,Tejo,5.0,9.0,55.6,1.01,135.1,204.1,1.0,Fracture,40.0,Controller,42.6,26.35,1.42,"980 / 1,015 / 464",Duelist,36.0,9.16,1.36,380 / 362 / 113,Sentinel,50.0,3.3,1.22,73 / 73 / 16,Initiator,55.6,5.4,1.32,145 / 144 / 45,Vandal,Assault Rifles,38.0,56.0,6.0,675.0,Phantom,Assault Rifles,31.0,63.0,6.0,370.0,Ghost,Sidearms,37.0,59.0,3.0,95.0,Bind,58.3,7.5,Lotus,46.7,7.8,Abyss,41.7,5.7,Split,41.2,7.1,Fracture,40.0,6.9,Haven,40.0,6.9,Pearl,33.3,5.1
574,men#16y,ap,Immortal 1,20.0,9230.0,321.0,95.0,52.0,148.2,1.12,32.0,52.6,50.0,71.9,13.0,1555.0,1388.0,415.0,224.1,1.42,0.8,202.0,58.0,3.0,51.3,Clove,14.0,29.0,55.2,1.09,152.0,228.2,10.0,Lotus,50.0,Reyna,7.1,13.0,38.5,0.97,139.4,212.3,7.0,Haven,75.0,Jett,6.9,11.0,54.5,1.21,156.0,237.4,30.0,Pearl,100.0,Duelist,51.4,19.18,1.28,616 / 569 / 110,Controller,55.2,16.13,1.53,446 / 410 / 183,Initiator,57.1,4.3,1.36,89 / 97 / 43,Sentinel,50.0,11.11,1.55,404 / 312 / 79,Vandal,Assault Rifles,44.0,53.0,3.0,920.0,Sheriff,Sidearms,70.0,29.0,1.0,105.0,Operator,Sniper Rifles,6.0,92.0,2.0,104.0,Fracture,72.7,8.3,Lotus,58.3,7.5,Pearl,52.9,9.8,Abyss,50.0,7.7,Split,50.0,7.7,Haven,46.2,6.7,Bind,42.9,6.8
575,WURX ปลอม#ปลอม,ap,Ascendant 3,3.0,,254.0,133.0,73.0,163.1,1.16,34.6,52.6,70.0,72.4,18.0,2457.0,2122.0,703.0,247.4,1.49,0.9,276.0,96.0,6.0,51.4,Clove,24.0,44.0,54.5,1.16,176.3,269.1,21.0,Abyss,75.0,Cypher,9.8,17.0,58.8,1.12,141.4,211.8,10.0,Bind,75.0,Raze,6.2,13.0,46.2,1.26,177.8,268.1,35.0,Bind,67.0,Duelist,52.5,21.19,1.48,736 / 592 / 140,Initiator,60.0,9.6,1.42,235 / 238 / 103,Controller,51.9,28.26,1.57,"1,088 / 929 / 367",Sentinel,50.0,12.12,1.35,398 / 363 / 93,Vandal,Assault Rifles,49.0,49.0,2.0,1727.0,Sheriff,Sidearms,56.0,43.0,1.0,247.0,Ghost,Sidearms,49.0,49.0,2.0,193.0,Pearl,60.0,9.6,Abyss,60.0,12.8,Haven,57.1,12.9,Lotus,50.0,10.1,Fracture,50.0,10.1,Split,47.1,8.9,Bind,45.0,9.11
576,NT Lang#twix,ap,Immortal 2,82.0,5140.0,285.0,158.0,85.0,145.3,0.99,27.4,51.3,81.0,71.9,1.0,2573.0,2591.0,876.0,220.5,1.33,0.8,324.0,121.0,2.0,49.8,Clove,31.0,60.0,53.3,0.97,148.9,227.6,7.0,Bind,67.0,Jett,11.0,22.0,45.5,1.07,153.4,234.9,10.0,Pearl,50.0,Chamber,6.3,12.0,58.3,1.12,139.7,218.0,7.0,Lotus,67.0,Sentinel,54.3,19.15,1.29,548 / 530 / 134,Duelist,44.4,16.19,1.22,601 / 587 / 117,Initiator,48.0,12.13,1.36,383 / 395 / 155,Controller,54.8,34.27,1.4,"1,041 / 1,079 / 470",Vandal,Assault Rifles,40.0,57.0,4.0,1026.0,Phantom,Assault Rifles,34.0,62.0,4.0,668.0,Bulldog,Assault Rifles,37.0,61.0,2.0,256.0,Lotus,61.9,13.8,Fracture,59.1,13.9,Bind,54.5,12.9,Haven,48.0,12.13,Pearl,47.6,10.11,Abyss,46.2,12.12,Split,42.9,9.12
577,Ame#ttyy,ap,Immortal 1,39.0,7569.0,224.0,159.0,91.0,148.8,1.0,21.9,52.2,83.0,72.0,6.0,2591.0,2588.0,1076.0,225.3,1.42,0.8,302.0,106.0,6.0,49.9,Omen,22.0,41.0,63.4,1.06,148.5,224.8,8.0,Haven,74.0,Clove,16.0,29.0,65.5,1.01,162.4,254.4,6.0,Split,58.0,Brimstone,13.0,24.0,33.3,0.91,142.0,217.4,1.0,Fracture,35.0,Controller,55.7,54.41,1.49,"1,599 / 1,590 / 770",Sentinel,47.7,21.22,1.29,723 / 719 / 203,Initiator,33.3,4.8,1.27,168 / 184 / 66,Duelist,66.7,4.2,1.45,101 / 95 / 37,Phantom,Assault Rifles,27.0,67.0,6.0,1152.0,Vandal,Assault Rifles,29.0,66.0,5.0,670.0,Ghost,Sidearms,45.0,52.0,2.0,261.0,Haven,70.8,17.6,Split,60.9,14.9,Lotus,58.3,14.1,Pearl,57.1,12.8,Bind,42.9,9.12,Abyss,40.0,10.14,Fracture,33.3,7.14
578,My Kittens#TPs,ap,Immortal 2,95.0,4427.0,152.0,44.0,24.0,141.9,1.0,30.6,65.9,29.0,77.0,7.0,691.0,692.0,293.0,208.9,1.42,0.7,79.0,35.0,1.0,53.5,Tejo,12.0,22.0,63.6,0.96,135.5,197.2,5.0,Abyss,50.0,Clove,4.7,9.0,66.7,1.01,156.5,242.3,3.0,Split,67.0,Cypher,2.8,5.0,40.0,1.12,154.2,227.2,16.0,Haven,0.0,Initiator,65.2,15.8,1.39,338 / 356 / 157,Duelist,75.0,3.1,1.27,72 / 70 / 17,Sentinel,62.5,5.3,1.46,129 / 116 / 40,Controller,66.7,6.3,1.54,152 / 150 / 79,Vandal,Assault Rifles,43.0,53.0,3.0,423.0,Sheriff,Sidearms,74.0,26.0,0.0,55.0,Ghost,Sidearms,49.0,45.0,6.0,39.0,Fracture,100.0,5.0,Bind,80.0,4.1,Lotus,75.0,6.2,Haven,57.1,4.3,Abyss,57.1,4.3,Split,50.0,3.3,Pearl,50.0,3.3
579,LYSM#0628,ap,Immortal 2,111.0,3814.0,209.0,189.0,103.0,139.7,0.94,34.6,51.3,97.0,69.8,8.0,2949.0,3121.0,1050.0,212.8,1.28,0.7,367.0,150.0,5.0,51.2,Clove,54.0,100.0,52.0,0.95,152.6,234.4,8.0,Haven,80.0,Tejo,11.0,21.0,47.6,0.82,118.3,175.2,19.0,Haven,60.0,Cypher,10.0,18.0,66.7,0.92,116.6,174.5,9.0,Abyss,83.0,Controller,52.0,52.45,1.35,"1,683 / 1,767 / 697",Sentinel,53.3,24.2,1.2,671 / 683 / 150,Initiator,42.5,17.23,1.17,526 / 608 / 188,Duelist,100.0,4.0,1.33,69 / 63 / 15,Vandal,Assault Rifles,49.0,48.0,4.0,1488.0,Phantom,Assault Rifles,47.0,51.0,2.0,547.0,Sheriff,Sidearms,61.0,39.0,1.0,213.0,Haven,72.4,21.8,Split,66.7,16.7,Abyss,58.1,18.11,Bind,50.0,16.16,Pearl,42.3,11.14,Fracture,34.6,9.17,Lotus,28.6,6.15
580,Secret Pr0digy#69VN,ap,Immortal 1,48.0,6889.0,37.0,53.0,27.0,171.7,1.24,42.5,60.4,32.0,72.0,25.0,979.0,792.0,270.0,261.9,1.58,0.9,126.0,41.0,2.0,53.0,Clove,8.1,16.0,56.2,1.13,177.3,276.6,15.0,Fracture,75.0,Iso,6.3,12.0,75.0,1.46,193.9,291.6,52.0,Abyss,100.0,Reyna,3.6,8.0,75.0,1.41,182.2,274.5,47.0,Bind,100.0,Controller,56.3,9.7,1.54,308 / 272 / 111,Duelist,58.1,18.13,1.57,564 / 446 / 137,Sentinel,100.0,2.0,1.76,36 / 21 / 1,Initiator,75.0,3.1,1.74,71 / 53 / 21,Vandal,Assault Rifles,58.0,40.0,2.0,632.0,Sheriff,Sidearms,64.0,35.0,1.0,84.0,Ghost,Sidearms,65.0,33.0,2.0,57.0,Bind,100.0,5.0,Abyss,83.3,5.1,Split,66.7,6.3,Lotus,50.0,3.3,Fracture,50.0,4.4,Haven,50.0,5.5,Pearl,44.4,4.5
581,cheezu#mada,ap,Ascendant 3,3.0,,340.0,184.0,100.0,145.8,1.04,23.9,50.0,92.0,72.3,7.0,2973.0,2848.0,897.0,218.1,1.36,0.8,410.0,139.0,8.0,50.2,Tejo,21.0,40.0,57.5,1.14,145.7,217.1,16.0,Abyss,67.0,Raze,18.0,33.0,54.5,1.02,149.5,223.3,10.0,Split,60.0,Jett,13.0,24.0,50.0,0.98,145.1,215.6,4.0,Haven,67.0,Initiator,50.8,30.28,1.53,915 / 854 / 390,Sentinel,31.0,9.19,1.26,412 / 434 / 136,Controller,75.0,3.1,1.51,58 / 55 / 25,Duelist,54.3,50.42,1.29,"1,588 / 1,505 / 346",Vandal,Assault Rifles,38.0,58.0,4.0,1324.0,Phantom,Assault Rifles,36.0,59.0,5.0,511.0,Ghost,Sidearms,43.0,55.0,2.0,274.0,Split,63.3,19.1,Abyss,63.0,17.1,Lotus,48.1,13.14,Haven,43.8,14.18,Pearl,43.5,10.13,Fracture,42.3,11.14,Bind,42.1,8.11
582,Miont#www,ap,Immortal 1,48.0,6913.0,129.0,85.0,45.0,161.4,1.29,30.4,60.0,51.0,73.0,38.0,1508.0,1170.0,411.0,240.4,1.64,0.9,154.0,64.0,3.0,53.3,Deadlock,13.0,27.0,63.0,1.41,166.9,255.3,49.0,Haven,63.0,Killjoy,10.0,19.0,52.6,1.44,183.1,267.6,61.0,Pearl,60.0,Cypher,5.1,10.0,70.0,1.08,132.7,199.7,9.0,Split,80.0,Controller,66.7,2.1,1.4,38 / 43 / 22,Sentinel,61.7,37.21,1.68,"1,071 / 786 / 252",Initiator,52.6,10.8,1.61,346 / 288 / 118,Duelist,66.7,2.1,1.36,53 / 53 / 19,Vandal,Assault Rifles,45.0,52.0,3.0,909.0,Phantom,Assault Rifles,46.0,48.0,5.0,138.0,Ghost,Sidearms,40.0,59.0,1.0,118.0,Lotus,69.2,9.3,Pearl,66.7,8.4,Split,66.7,8.4,Abyss,63.6,7.4,Bind,62.5,5.3,Haven,50.0,6.5,Fracture,47.1,8.8
583,Primo#ggez,ap,Immortal 1,10.0,11427.0,819.0,193.0,106.0,136.5,1.06,29.3,53.4,103.0,72.5,2.0,3056.0,2885.0,1017.0,211.7,1.41,0.7,419.0,141.0,10.0,50.7,Jett,18.0,33.0,45.5,1.06,141.8,223.8,4.0,Pearl,56.0,Breach,18.0,33.0,69.7,1.03,124.0,193.8,1.0,Fracture,77.0,Raze,12.0,22.0,45.5,1.13,154.8,245.5,12.0,Bind,60.0,Initiator,66.7,48.23,1.55,"1,065 / 1,023 / 520",Sentinel,42.3,11.15,1.3,375 / 375 / 111,Duelist,48.0,36.38,1.31,"1,257 / 1,157 / 256",Controller,40.0,8.12,1.48,359 / 330 / 130,Vandal,Assault Rifles,47.0,50.0,3.0,1430.0,Phantom,Assault Rifles,42.0,55.0,3.0,493.0,Sheriff,Sidearms,66.0,34.0,0.0,200.0,Haven,70.4,19.6,Fracture,60.0,15.1,Split,56.7,17.13,Bind,51.9,14.13,Pearl,50.0,14.14,Lotus,46.7,14.16,Abyss,38.5,10.16
584,jim1#azar,ap,Immortal 1,47.0,6935.0,164.0,55.0,30.0,160.9,1.21,21.2,47.3,26.0,74.0,26.0,988.0,814.0,303.0,246.4,1.59,0.9,112.0,45.0,1.0,49.4,Neon,6.3,12.0,50.0,1.45,174.2,277.9,46.0,Split,50.0,Clove,4.3,8.0,50.0,1.24,187.0,295.0,33.0,Bind,100.0,Tejo,3.3,6.0,50.0,1.32,167.8,244.2,37.0,Abyss,100.0,Duelist,55.6,15.11,1.57,473 / 385 / 131,Initiator,37.5,3.5,1.59,141 / 114 / 40,Sentinel,33.3,4.8,1.48,206 / 179 / 59,Controller,50.0,4.4,1.77,168 / 136 / 73,Vandal,Assault Rifles,37.0,60.0,3.0,552.0,Ghost,Sidearms,36.0,62.0,2.0,63.0,Judge,Shotguns,8.0,77.0,15.0,58.0,Bind,62.5,5.3,Abyss,57.1,4.3,Lotus,54.5,6.4,Pearl,42.9,3.4,Split,42.9,3.4,Fracture,40.0,2.3,Haven,30.0,3.7
585,ti Tjaikung#luvRu,ap,Immortal 1,45.0,7088.0,423.0,51.0,26.0,156.7,1.2,33.9,58.8,30.0,75.3,25.0,854.0,710.0,276.0,236.1,1.59,0.8,99.0,45.0,3.0,50.7,Chamber,4.1,8.0,62.5,1.29,157.4,232.8,32.0,Split,100.0,Sova,4.0,8.0,25.0,1.15,167.5,254.4,29.0,Abyss,17.0,Jett,3.9,7.0,57.1,1.37,185.5,278.2,49.0,Bind,67.0,Initiator,57.7,15.11,1.59,412 / 370 / 178,Duelist,61.5,8.5,1.56,236 / 184 / 51,Sentinel,55.6,5.4,1.46,160 / 127 / 25,Controller,66.7,2.1,2.34,46 / 29 / 22,Phantom,Assault Rifles,42.0,56.0,2.0,366.0,Vandal,Assault Rifles,54.0,41.0,4.0,167.0,Sheriff,Sidearms,70.0,28.0,1.0,68.0,Split,100.0,6.0,Bind,71.4,5.2,Fracture,71.4,5.2,Pearl,62.5,5.3,Lotus,54.5,6.5,Abyss,25.0,2.6,Haven,25.0,1.3
586,DFM Meiy#Temu,ap,Immortal 1,45.0,7099.0,68.0,112.0,62.0,146.1,1.1,25.9,53.6,60.0,69.0,3.0,1961.0,1780.0,366.0,231.5,1.31,0.8,303.0,92.0,3.0,51.3,Jett,25.0,45.0,55.6,1.29,165.6,267.0,23.0,Abyss,71.0,Neon,8.0,15.0,66.7,1.01,136.9,230.1,13.0,Bind,100.0,Cypher,6.6,13.0,46.2,0.74,99.8,148.4,36.0,Split,50.0,Duelist,57.8,37.26,1.4,"1,221 / 1,013 / 195",Controller,50.0,4.4,1.31,128 / 144 / 61,Sentinel,44.7,17.21,1.14,579 / 595 / 102,Initiator,100.0,2.0,1.46,33 / 28 / 8,Vandal,Assault Rifles,44.0,53.0,3.0,915.0,Phantom,Assault Rifles,45.0,52.0,3.0,176.0,Judge,Shotguns,11.0,83.0,6.0,124.0,Bind,61.1,11.7,Haven,58.8,10.7,Abyss,56.2,9.7,Pearl,53.3,8.7,Lotus,53.3,8.7,Split,53.3,8.6,Fracture,37.5,6.1
587,乙骨 憂太#yyy,ap,Immortal 2,145.0,2982.0,128.0,91.0,48.0,164.4,1.2,36.4,64.8,59.0,77.7,30.0,1576.0,1309.0,456.0,243.1,1.55,0.9,206.0,69.0,1.0,54.9,Jett,12.0,24.0,54.2,1.14,166.0,246.7,27.0,Lotus,80.0,Clove,9.9,18.0,66.7,1.24,191.7,285.2,35.0,Split,100.0,Reyna,5.3,8.0,50.0,1.37,177.6,268.4,42.0,Abyss,100.0,Controller,68.0,17.8,1.75,479 / 397 / 217,Initiator,57.9,11.8,1.58,266 / 228 / 95,Duelist,55.9,19.14,1.38,624 / 524 / 100,Sentinel,92.3,12.1,1.57,207 / 160 / 44,Vandal,Assault Rifles,49.0,49.0,2.0,1047.0,Ghost,Sidearms,40.0,57.0,3.0,161.0,Phantom,Assault Rifles,46.0,50.0,4.0,86.0,Split,84.6,11.2,Bind,70.0,7.3,Pearl,69.2,9.4,Lotus,64.3,9.4,Fracture,58.3,7.5,Haven,57.1,8.6,Abyss,53.3,8.7
588,417qloe#319,ap,Immortal 1,37.0,7735.0,422.0,140.0,80.0,132.2,0.94,29.0,51.4,72.0,67.2,7.0,2026.0,2165.0,580.0,200.8,1.2,0.7,333.0,138.0,1.0,51.1,Jett,17.0,30.0,60.0,1.03,147.8,230.8,5.0,Haven,80.0,Cypher,9.6,19.0,57.9,0.91,119.9,176.4,8.0,Fracture,50.0,Reyna,10.0,18.0,61.1,1.12,154.1,233.8,11.0,Bind,100.0,Duelist,53.6,30.25,1.19,890 / 877 / 155,Controller,41.7,10.14,1.27,329 / 392 / 170,Sentinel,54.3,19.16,1.22,477 / 498 / 129,Initiator,52.0,13.11,1.15,330 / 398 / 126,Vandal,Assault Rifles,41.0,56.0,3.0,1165.0,Phantom,Assault Rifles,34.0,63.0,3.0,192.0,Sheriff,Sidearms,52.0,47.0,0.0,161.0,Bind,63.2,12.7,Haven,57.9,11.8,Split,55.6,10.7,Abyss,50.0,11.11,Pearl,47.4,9.9,Fracture,45.5,10.12,Lotus,42.9,9.12
589,T1 Gumayusi#APEX,ap,Immortal 3,232.0,1754.0,89.0,39.0,21.0,137.4,1.07,31.0,56.4,22.0,75.7,5.0,600.0,561.0,240.0,210.7,1.5,0.8,52.0,24.0,1.0,53.5,Clove,6.4,12.0,66.7,1.12,165.3,253.2,14.0,Split,75.0,Tejo,2.7,5.0,40.0,1.06,129.8,196.4,8.0,Lotus,50.0,Cypher,2.3,4.0,0.0,0.82,114.6,170.9,16.0,Abyss,0.0,Initiator,50.0,6.6,1.36,154 / 153 / 54,Sentinel,33.3,2.4,1.17,89 / 96 / 23,Controller,65.0,13.7,1.67,342 / 301 / 161,Duelist,100.0,1.0,1.55,15 / 11 / 2,Vandal,Assault Rifles,47.0,50.0,3.0,255.0,Phantom,Assault Rifles,45.0,51.0,4.0,137.0,Ghost,Sidearms,46.0,53.0,1.0,41.0,Pearl,85.7,6.1,Haven,80.0,4.1,Bind,75.0,3.1,Lotus,66.7,4.2,Split,42.9,3.4,Fracture,20.0,1.4,Abyss,20.0,1.4
